category,name,guid,nickname,description,type,library
Kangaroo,Mirror,164180cb-b27e-4ce8-85b7-13db7b313a84,Mirror,Pull points A and D toward each other's mirror image. The mi,Kangaroo.NodeSprings.Mirror,Kangaroo Components
Kangaroo,NakedVertices,f792e9d1-1f8d-4f79-a4a2-91b9474858be,NV,Sorts the vertices of a mesh into 2 lists according to wheth,GhKangaroo.NakedVertices,Kangaroo Components
Kangaroo,Particle,f65da591-bccd-41af-b5be-b1dc4dbfe34b,Particle,For free particles or Custom Mass and Velocity settings,Kangaroo.NodeSprings.PointParticle,Kangaroo Components
Kangaroo,Planarity,9960ab92-84fa-40d9-8b03-769f83c0d4d6,P,Measure of planarity for quads,GhKangaroo.Planarity,Kangaroo Components
Kangaroo,Planarize,b997e4ae-8f6e-45b7-8d11-051f779b0610,Planarize,Planarize any polygon,Kangaroo.NodeSprings.PlanarizeNgon,Kangaroo Components
Kangaroo,Planarize,e3c992ac-7464-439f-ad3a-ec3166fa7989,Planarize,Flatten a quadrilateral,Kangaroo.NodeSprings.Planarize,Kangaroo Components
Kangaroo,PointLine,f2e08ed1-1a27-4dab-a445-d6879b05dc3f,PointLine,A force between a point and a line,Kangaroo.NodeSprings.PointLine,Kangaroo Components
Kangaroo,PowerLaw,ed80c2d0-8b00-4da8-87bf-2a01d7f95261,PLaw,Attraction or repulsion forces as a function of distance,Kangaroo.NodeSprings.PLaw2,Kangaroo Components
Kangaroo,PowerLaw(OLD),85b312b3-7862-47ae-8f0f-18ec37de1b19,PLaw(OLD),Attraction or repulsion forces as a function of distance (Th,Kangaroo.NodeSprings.PLaw,Kangaroo Components
Kangaroo,Pressure,c90bacb5-4b0d-4776-aaf3-d55f53b4594f,Pressure,Area dependent pressure acting on a triangle,Kangaroo.NodeSprings.Pressure,Kangaroo Components
Kangaroo,ProjectedForce,d1ce13b4-297e-4a28-9ff3-7b5de4950865,ProjectedForce,"A force between 2 points, with a magnitude such that its pro",Kangaroo.NodeSprings.ProjectedForce,Kangaroo Components
Kangaroo,PullToMesh,65cca010-2667-4903-ac33-22cf360a870e,PullToMesh,Constrain or pull particles to a surface,Kangaroo.NodeSprings.PullToMesh,Kangaroo Components
Kangaroo,PullToSurf,de145b79-675a-4132-ac62-4f1697e4a2d3,PullToSurf,Constrain or pull particles to a surface,Kangaroo.NodeSprings.PullToSurf,Kangaroo Components
Kangaroo,QuadDivide,c5885464-4408-4aa8-a420-e44bdcb10d33,QuadDiv,Divide all quadrilateral faces of a mesh into smaller quads,GhKangaroo.QuadMeshDivide,Kangaroo Components
Kangaroo,ReMesh,c509f9cd-fc04-4ebe-b159-388ff1b50b70,ReMesh,Experimental dynamic remeshing,Kangaroo.NodeSprings.ReMesh,Kangaroo Components
Kangaroo,ReMesh,dc47111a-8b52-4905-a0eb-32fddee38d5c,RM,WIP remeshing component,GhKangaroo.ReMesh,Kangaroo Components
Kangaroo,Reciprocal,2970b378-17d1-4948-8fb7-fd897868420a,Reciprocal,Turns a mesh into a reciprocal structure. Use line-line forc,GhKangaroo.Reciprocal,Kangaroo Components
Kangaroo,Refine,1ec4ad46-0e55-487a-b2de-ed94650420b4,Refine,"Divide each quad into 4 quads, and each triangle into 4 tria",GhKangaroo.Refine,Kangaroo Components
Kangaroo,RefineStrips,6d5fdb14-6456-4817-999e-813d58655f8a,Strips,"Directional subdivision, refines quads in one direction only",GhKangaroo.RefineStrips,Kangaroo Components
Kangaroo,RigidBody,d41c10da-96cf-43b8-a185-65997c4f0ebb,RB,An object with orientation and angular momentum,Kangaroo.NodeSprings.RigidBody,Kangaroo Components
Kangaroo,Rocket,2525a12d-94c3-4e2a-b4b2-1fc0f6762303,Rocket,Thrust acting along a line defined by 2 points,Kangaroo.NodeSprings.Rocket,Kangaroo Components
Kangaroo,Sequence,459a1da8-409f-491d-b264-367952758072,Sequence,Connect to the Reset input to output a time sequence of the,Kangaroo.NodeSprings.Sequence,Kangaroo Components
Kangaroo,Shear,39d734b7-442d-4aa4-915c-865bd3f8a2bd,Shear,Takes a plane normal to a vector from 2 points and pulls a 3,Kangaroo.NodeSprings.Shear,Kangaroo Components
Kangaroo,SoapFilm,6607c7d5-f02e-4d40-b897-e911bd61de8f,SoapFilm,Soap-film triangular element,Kangaroo.NodeSprings.SoapFilm,Kangaroo Components
Kangaroo,SphereCollide,c3309eba-c469-4e31-81dd-0f88780d811e,SC,"Collision between many spheres, optimized for speed",Kangaroo.NodeSprings.SphereCollide,Kangaroo Components
Kangaroo,SpringsFromLine,c5a96f87-dae5-407c-9180-0c0e6ef7ddf9,Springs,Create Hooke's law springs,Kangaroo.NodeSprings.Spring2,Kangaroo Components
Kangaroo,SpringsFromLine(legacy),3ba652e9-f566-441d-8d04-02151edf69b4,Springs(legacy),Create Hooke's law springs,Kangaroo.NodeSprings.Spring,Kangaroo Components
Kangaroo,StressAlign,476da110-800e-11e1-b0c4-0800200c9a66,StressAlign,Causes the member rotate itself to align with the direction,Kangaroo.NodeSprings.StressAlign,Kangaroo Components
Kangaroo,Stripper,ff7bf55b-0726-4108-8c66-0e741eeae247,Stripper,Divide a mesh into strips,GhKangaroo.Stripper,Kangaroo Components
Kangaroo,TangentIncircles,abbec0dd-e5d6-41d3-9a57-59eeefc47729,TanInCirc,"Adjusts the edge lengths of a pair of joined triangles, so t",Kangaroo.NodeSprings.EqualSums,Kangaroo Components
Kangaroo,TetrahedralElement,b78040d8-c29b-42fc-9971-40842aaedfb0,TetFE,A constant strain tetrahedral finite element,Kangaroo.NodeSprings.CSTetrahedron,Kangaroo Components
Kangaroo,Trail,d357c146-402e-4fbd-abfb-d7e5d4514181,T,Draw a trail of a point's motion,GhKangaroo.Trail,Kangaroo Components
Kangaroo,TranslationLock,48f6b338-6eee-487f-8dec-128bfd58cffe,TransLock,Link 2 particles so they always maintain the same translatio,Kangaroo.NodeSprings.TranslationLock,Kangaroo Components
Kangaroo,TriangularElement,58d28bf2-cbfc-4418-be44-aa001b289030,TriFE,A constant strain triangular finite element,Kangaroo.NodeSprings.CSTriangle,Kangaroo Components
Kangaroo,UnaryForce,e097cb71-d5d0-4bba-a0d3-a35fae35b384,UForce,A vector force acting on a point,Kangaroo.NodeSprings.UForce,Kangaroo Components
Kangaroo,Unroller,3c59c731-f613-4e7f-9e14-41afbd36de51,Unroller,Unroll a strip of quads,GhKangaroo.Unroller,Kangaroo Components
Kangaroo,VertexNeighbours,caea5c55-f628-4378-8297-32c304e0a2ee,VN,Returns the positions of the vertices connected the given ve,GhKangaroo.VertexNeighbours,Kangaroo Components
Kangaroo,Vortex,0be3685f-d9fd-484f-95ca-3712d0a5a9db,Vortex,Rotational force about an axis,Kangaroo.NodeSprings.Vortex,Kangaroo Components
Kangaroo,WarpWeft,ffa8c1b0-a6db-438f-893b-15203b0b55f0,WarpWeft,Separate the edges of a mesh into 2 lists according to Warp,GhKangaroo.WarpWeft,Kangaroo Components
Kangaroo,Wave,5f42d827-6fa9-48b8-9e2d-a4f6bd2793bb,Wave,Adjustable Sine function for muscles etc,Kangaroo.NodeSprings.Wave,Kangaroo Components
Kangaroo,Wind,9a73a6c7-85ee-4783-963c-cd9cd3ccda1a,Wind,Wind vector acting on a triangle,Kangaroo.NodeSprings.Wind,Kangaroo Components
Kangaroo,interconnectPoints,7a02aec5-143c-4315-736d-a440b6b65d1d,inter,Draws one line between every pair of points in a list,GhKangaroo.Interconnect.InterconnectPoints,Kangaroo Components
Kangaroo,removeDuplicateLines,7a02aec5-143c-4319-836d-a550b6b65d1d,dupLn,Removes similar lines from a list.,GhKangaroo.other.RemoveDuplicateLines,Kangaroo Components
Kangaroo,removeDuplicatePts,7a01aec4-142c-4319-836d-a550b6b63d2d,dupPt,Removes similar points from a list,GhKangaroo.RemoveDuplicatePts,Kangaroo Components
Ladybug,LB FalseStartToggle,6f99b7d7-8316-47cf-aa89-9455a6da46d0,FalseStart,This is the Boolean Toggle that will be automatically reset,LadybugGrasshopper.Ladybug_FalseStartToggle,LadybugGrasshopper
Ladybug,LB ImageViewer,65377c8f-f245-4801-8d54-4564ee314003,ImageViewer,Preview image files  Please find the source code from: https,LadybugGrasshopper.Ladybug_ImageViewer,LadybugGrasshopper
Ladybug,LB SortByLayers,6b4ba6d8-b458-45bb-9c4f-2e6ed8cd4034,SortByLayers,Sort and group Rhino objects by layers.  Please find the sou,LadybugGrasshopper.Ladybug_SortByLayers,LadybugGrasshopper
Maths,PerlinNoise,38016f20-1458-11df-8c39-e800240c9a69,Perlin,"The Perlin noise evaluator, as described by Ken Perlin",Noise.PerlinComponent,Noise 4D
Maths,SimplexNoise,c3d98b4a-c1d3-48f1-916b-78ba5ba98b49,Simplex,"The simplex noise evaluator, as described by Ken Perlin",Noise.GH_SimplexComponent,Noise 4D
Mesh,3D ConvexHull,eef023a5-5aac-40b5-ad18-4d550b40a8e2,ConvexHull,Computes the Convex Hull surface based on MIConvexHull by Da,MeshEdit.GH_Component_3D_ConvexHull,MeshEdit Components
Mesh,3D Delaunay,84d708eb-a8dc-4afd-94eb-ba953fddfd19,Del3D,Computes the 3D delaunay of a pointcloud based based on MICo,MeshEdit.GH_Component_3D_Delaunay,MeshEdit Components
Mesh,3D DelaunayCell,ca8ed91e-054e-4b5d-9539-ed7d9574e497,Del3DCell,Computes the 3D delaunay Tetrahedron of a pointcloud based o,MeshEdit.GH_Component_3D_DelaunayCell,MeshEdit Components
Mesh,3D Voronoi,699b34f9-e985-4048-8b18-301210de8a3c,3DVoro,Computes the 3D voronoi cells of a pointcloud based on MICon,MeshEdit.GH_Component_3D_Voronoi,MeshEdit Components
Mesh,Convex Hull Points,d2fd39e7-a0e5-43e7-80a5-0a49210b24e7,HullPt,Computes the Convex Hull points for 2D or 3D  based on MICon,MeshEdit.GH_Component_ConvexHull,MeshEdit Components
Mesh,Fatten,023453a4-12ed-4398-9351-8759117cf3ba,F,Fatten a skeleton of lines/polylines/meshes into a solid qua,Fattener.Fatten,Fattener
Mesh,Mesh AddAttributes,b156650f-5b94-4b59-9ad5-ad466435d1bc,AddAttr2Mesh,Add Attributes to a Mesh,MeshEdit.GH_Component_AddAttributes,MeshEdit Components
Mesh,Mesh Area,bd02ca11-f570-45d4-932c-3c7469902267,Area,Solve mesh Area properties,MeshEdit.GH_Component_MeshArea,MeshEdit Components
Mesh,Mesh ConvertQuads,fae7a1bf-38c0-4e49-a89f-1283ad4d1ea3,ConvQuads,Convert non planar quads to triangles,MeshEdit.GH_Component_NonPlanarQuads,MeshEdit Components
Mesh,Mesh CullUnused Vertices,98c2a1f2-5ba6-4be0-8999-c540097406c2,cullVertices,Cull (remove) all vertices that are currently not used by th,MeshEdit.GH_Component_CullUnusedVertices,MeshEdit Components
Mesh,Mesh Explode,4373a3f7-7b9a-4379-bb16-a760ba0dde4f,Explode,Decompose a mesh into its faces,MeshEdit.GH_Component_Explode,MeshEdit Components
Mesh,Mesh ExtractAttributes,770b71bf-1a1d-45d1-bc55-cc2a6b097070,ExtractAttr,Extract attributes from a Mesh,MeshEdit.GH_Component_ExtractAttributes,MeshEdit Components
Mesh,Mesh Flip,3b6151d3-7907-4d4a-8761-d7d6ea2bf32c,Flip,Reverse the direction of the mesh,MeshEdit.GH_Component_MeshFlip,MeshEdit Components
Mesh,Mesh FromPoints,5ef8ffe8-789a-45cf-8232-46be0fc552a6,FromPoints,Create a mesh from a grid of points.,MeshEdit.GH_Component_MeshFromPoints,MeshEdit Components
Mesh,Mesh NakedEdge,743c7d57-100d-4418-b623-a7ca47a11d05,NakedEdge,Find naked edges,MeshEdit.GH_Component_NakedEdge,MeshEdit Components
Mesh,Mesh Triangulate,bef0c4be-a26d-46e2-82f7-de69680eedf5,Triangulate,Convert quads to triangles,MeshEdit.GH_Component_TriangualteMesh,MeshEdit Components
Mesh,Mesh UnifyNormals,98c2a1f2-5ba6-4be0-8999-c540097406c5,UnifyNormals,Attempts to fix inconsistencies in the directions of meshfac,MeshEdit.GH_Component_UnifyMeshNormals,MeshEdit Components
Mesh,Mesh Volume,a8395a34-6153-4357-b4d5-76e68364b9d8,Volume,Solve mesh Volume properties,MeshEdit.GH_Component_MeshVolume,MeshEdit Components
Mesh,Mesh WeldVertices,f1f51397-fc4b-44cf-b4b0-0ab80a80a6e1,weldVertices,Merge identical or vertices in threshold range,MeshEdit.GH_Component_Weld,MeshEdit Components
Parakeet, Hyperbolic Tiling A,d45b2ee1-2293-47b5-b269-76d02358a6c0,hTilingA,Creates a hyperbolic Tiling (Similar to 'Poincaré disk model,Parakeet.HyperbolicTilingA,Parakeet
Parakeet,2-Uniform Tiling A,11420bd0-4b94-4d67-8378-60ac2e5f014e,2TilingA,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet.MyComponent3,Parakeet
Parakeet,2-Uniform Tiling B,563d7ee2-fc00-431e-ba2c-9c5753f3ee62,2TilingB,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet._2Reg02,Parakeet
Parakeet,2-Uniform Tiling C ,d37eff4d-3d92-47ee-84f3-69c9fec2bb75,2TilingC,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet._2Reg03,Parakeet
Parakeet,2-Uniform Tiling D ,7032cc58-de9a-476d-a3f1-2f84b3f48fa5,2TilingD,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet._2Reg04,Parakeet
Parakeet,2-Uniform Tiling E ,100d5731-4ea1-43d3-88eb-d9619d8bad94,2TilingE,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet._2Reg05,Parakeet
Parakeet,2-Uniform Tiling F ,5a9b2033-c180-44da-b9e2-400fa380e5e5,2TilingF,Creates a Euclidean 2-Uniform tiling consisting of convex po,Parakeet._2Reg06,Parakeet
Parakeet,2D Aggregation,2bc7e1f7-00a8-41f8-b113-bfee00ab7992,2D Aggregation,Generates an aggregated system consist of an arbitrary base,Parakeet.MyComponent2,Parakeet
Parakeet,3D Aggregation,fb6349a3-2bb6-471f-85f9-90bc66a6fc60,3D Aggregation,Generates an aggregated system consist of an arbitrary base,Parakeet.MyComponent1,Parakeet
Parakeet,AddOrnament,c04aacd1-64db-4d18-9a55-94ea3ef28455,AddOrn,map a Curve onto a Line,Parakeet.AddOrnament,Parakeet
Parakeet,Align Curves,9874af61-e5f6-4ddd-85d1-7172cccd1823,AlignCrv,Aligns a List of Curves Based on a Guide Curve by Adjusting,Parakeet.AlignCurve,Parakeet
Parakeet,BooleanSplit,b4f86e32-d72f-48d0-a17f-26242bdb316f,BooleanSplit,Splits a Brep with Other Brep(s) [Brep|Brep Split],Parakeet.BooleanSplit,Parakeet
Parakeet,Brep Remove Holes,ae605e78-473f-4245-a76e-7815d990bd81,BrepRemoveHoles,Removes Holes of a B-rep (Works with both Trimmed and Untrim,Parakeet.RemoveHoles,Parakeet
Parakeet,Brep Topology,9c8570f0-ff74-4604-9b6e-c97341f44888,Brep Topology,Retrieves full topology of Brep,Parakeet.BrepTopology,Parakeet
Parakeet,Brick Type A,ea47d3fb-69f7-4320-b299-50157b43b357,Brick A,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick01,Parakeet
Parakeet,Brick Type B,d0eff239-aba2-46fe-9b50-7a4d5f6819e1,Brick B,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick02,Parakeet
Parakeet,Brick Type C,c8b67fea-2a4b-4a8b-91b0-4b644a18c8b6,Brick C,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick03,Parakeet
Parakeet,Brick Type D,c4ec091e-2d8a-43d2-b51e-4192fce07377,Brick D,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick04,Parakeet
Parakeet,Brick Type E,e79de1fe-4427-48d2-a674-6506a91aa38c,Brick E,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick05,Parakeet
Parakeet,Brick Type F,f7a43e3a-f721-42a3-b54a-a3e11f388429,Brick F,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick06,Parakeet
Parakeet,Brick Type G,764cfc84-7cbd-477a-a27c-128eb919f15e,Brick G,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick07,Parakeet
Parakeet,Brick Type H,3047ef14-0d4c-42da-bb0e-c48b31794bbc,Brick H,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick08,Parakeet
Parakeet,Brick Type I,43bda7f2-1938-4397-b01b-1d2b7e1e430a,Brick I,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick09,Parakeet
Parakeet,Brick Type J,af5d9b0a-8a3d-4aa4-95de-d66dc8caeeec,Brick J,Creates Bricks as closed polylines (Cell) on a Surface,Parakeet.Brick10,Parakeet
Parakeet,Clean Number,1e54f476-d28e-40fa-b095-a396e34c47bd,CleanNumber,Converts scientific format (and other numercial formats) to,Parakeet.ScientificNumbers,Parakeet
Parakeet,Create Material,92c61a1d-1221-4806-8d25-3a022c133260,PMaterial,"Create a Material, from an Image as Texture, Color, Reflecti",Parakeet.CreateMatt,Parakeet
Parakeet,CreateSolid,9923582d-1059-4bd6-b704-bce5f88806c8,CreateSolid,Creates a Solid (Closed Brep) Enclosed by Intersecting Surfa,Parakeet.CreateSolid,Parakeet
Parakeet,Custom Round,d5c1e1d0-1e68-4c0f-8993-e39f6f01cbf7,Custom Round,Rounds a Number by custom scope,Parakeet.NumberDigityzer,Parakeet
Parakeet,Cymatic Pattern ,123f2016-8b00-4de3-99fa-137de8c0a41c,Cymatics,[Experimental Component] Creates Cymatic patterns (Also Know,Parakeet.Cymatics_new,Parakeet
Parakeet,Cymatic Pattern Ex ,332087ef-2cf9-4fc1-a2f4-f2011d492972,Cymatics Ex,[Experimental Component] Creates Cymatic patterns (Also Know,Parakeet.Cymatics,Parakeet
Parakeet,Divide Curve Variable,b43dea70-b31c-40c4-98ca-dd2b68121a0b,DivideVar,Divides a curve based on Curvature with variable parameters,Parakeet.VariableSubdivisionCurve,Parakeet
Parakeet,Dual Garph,77ff3acb-a83e-439d-a59a-22200d946f9e,Dual,Generates the Dual graph for a List of Polygons,Parakeet.DualGraph,Parakeet
Parakeet,Elongated triangular,d2d3a40c-c6a9-4b4c-9200-100736e119b8,Tiling H sr,Creates a Euclidean semi-regular tiling consisting of convex,Parakeet.SemiGridH,Parakeet
Parakeet,Escher Hexagonal A,5cfa9c16-d030-421d-96cd-ad45e74cf7f4,EscherHexA,Generates a Tiling of Custom Curves Based on a Square Grid [,Parakeet.escher02,Parakeet
Parakeet,Escher Hexagonal B,282c509d-c440-4d74-a19b-2847e535a21d,EscherHexB,Generates a Tiling of Custom Curves Based on a Square Grid [,Parakeet.escher04,Parakeet
Parakeet,Escher Quadriladeral A,57a434b2-6477-4fe3-8817-f78dae92466f,EscherQuadA,Generates a Tiling of Custom Curves Based on a Square Grid [,Parakeet.escher01,Parakeet
Parakeet,Escher Trilateral A,ed4ee104-6405-4139-bc83-9a32a05d7fd4,EscherTriA,Generates a Tiling of Custom Curves Based on a Square Grid [,Parakeet.escher03,Parakeet
Parakeet,Extend Surface,65960266-a93f-4297-8f34-e1ffb0cf94aa,ExtendSrf,Extends a surface by specified edge and distance,Parakeet.ExtendSurface,Parakeet
Parakeet,FaceMe Plane,699e61c3-2bce-47f6-a06d-e90893a49db5,FaceMe,Generates a Plane facing the active camera (a 'Timer' Should,Parakeet.FaceMe,Parakeet
Parakeet,Fast Closest Points,3ddc45e7-a2c9-4aa0-9541-c2ff287a9559,FCPs,Finds closest points in a point collection [a Faster Method],Parakeet.ClosestPointKD,Parakeet
Parakeet,Floral Pattern A,ec544ae8-1e7a-4014-8436-25fd335955f0,FloralA,Generates a Floral pattern originated from a list of points,Parakeet.ArabesquePattern,Parakeet
Parakeet,Flow Path,cd8ae415-d9b1-4e5b-8744-e2ec50eae6ba,Flow,Generates a [Discrete] Fluid Flow Path on a Mesh,Parakeet.RainPath,Parakeet
Parakeet,FontSelector,d461debc-441c-479b-8014-f14dbf3c3a79,fonts,Lists all the font currently installed on this machine. Use,Parakeet.FontSelector,Parakeet
Parakeet,Fracture Pattern A,6329b89b-4baa-4e9b-a5f5-a6ddf94e88e1,FractureA,Generates a Fracture pattern that resembles cracking or shat,Parakeet.CeramicCracks,Parakeet
Parakeet,Geodesic Dome,c97ccd04-423e-4425-b3e0-dba2229785d2,Geodesic Dome,Generates a Geodesic Dome based on a Icosahedron,Parakeet.GeodesicDome,Parakeet
Parakeet,Gilbert Tesselation A,f466f1e5-96bb-46ed-a0c5-508c0b6154c9,GilbertA,Generates a Pattern Based on a re-envision of Gilbert Tessel,Parakeet.Gilbert_Tesselation_A,Parakeet
Parakeet,Gilbert Tesselation B,dc946d39-01e4-4d5f-9d41-9619a102bfe0,GilbertB,Generates a Pattern Based on a re-envision of Gilbert Tessel,Parakeet.GilbertTesselationB,Parakeet
Parakeet,Gilbert Tesselation C,384a5df1-756c-4e29-87bc-aea3efb41598,GilbertC,Generates a Pattern Based on a re-envision of Gilbert Tessel,Parakeet.GilbertTesselationC,Parakeet
Parakeet,Golden Point,6cd684cc-0dc3-4159-a2cc-29bdaa46049f,GoldenPt,Creates a Point [C] on a Given Line [AB] where AC/BC=φ (Gold,Parakeet.GoldenRatio,Parakeet
Parakeet,Growth On Brep,d136b2f1-ca5e-4626-9505-bf9962702120,GrowthB,"Generates a Single-Polyline Pattern, resembling Natural Grow",Parakeet.GrowthS,Parakeet
Parakeet,Growth On Mesh,a0a13396-1b46-403a-99cc-84c7c4bf0632,GrowthM,"Generates a Single-Polyline Pattern, resembling Natural Grow",Parakeet.GrowthM,Parakeet
Parakeet,Interpolate Color,c77420d6-77b4-424f-ad7c-77ca8cf8efb3,Interpolate Color,Interpolates a Collection of Colors,Parakeet.ColorInterpolation,Parakeet
Parakeet,Kelidoscope,f95d5798-efa0-423d-a44c-7f63e5edc49e,Kelidoscope,Generates a Pattern based on ‘kaleidoscope’ Mechanism.   Sha,Parakeet.Kelidoscope,Parakeet
Parakeet,Klein Bottle,3557e16c-a0d4-4634-8bae-f98452ced7fd,Klein Bottle,Creates a Klien bottle as a Nurbs surface,Parakeet.KleinBottle,Parakeet
Parakeet,Klein Surface,12b28c8f-c25c-4bdb-ab4b-6ac5a7b53180,Klein Surface,Creates a Klien Nurbs surface,Parakeet.Klein_Surface,Parakeet
Parakeet,Knit,f890dfc8-3d83-4e6e-bde4-f33e63012978,Knit,Generates a Knitted Pattern on a Surface,Parakeet.Knit,Parakeet
Parakeet,Loop Trancate,c4814e8b-5373-4db1-b42f-5b5e4dfdaabd,Trancate,Truncates a Pattern (2D or 3D Network of Lines/Curves) recur,Parakeet.LoopTrancate,Parakeet
Parakeet,Map To Surface,389a9331-eb25-47c7-866e-a185cada6820,MapToSrf,map a Curve onto a Surface,Parakeet.MapToSurface,Parakeet
Parakeet,MapToLine,fd6252bc-f70a-47db-b084-be778323552c,MapToLn,map a Curve onto a Line,Parakeet.MapToLine,Parakeet
Parakeet,Marching Square Pattern,2381c38f-8afb-46bc-a9d8-e88ec128367d,MarchingS,Generates a contouring pattern based on a Mesh   Marching sq,Parakeet.MarchingSquare,Parakeet
Parakeet,Maze,d2035cec-39a9-4b9c-852d-dfb975375876,Maze,Generates a Perfect Maze (Based on Backtracking Algorithm) B,Parakeet.Maze,Parakeet
Parakeet,Mesh Peeler I,7e393665-0ed1-4c6c-aab6-89b009388b3a,MPeel I,Peels a Mesh based on Geodesic distances,Parakeet.MeshStriper,Parakeet
Parakeet,Mesh Peeler II,6a5e0bf0-8438-4e7b-8f03-da982130fb9d,MPeel II,Peels a Mesh based on Geodesic distances,Parakeet.MeshStriper2,Parakeet
Parakeet,Mesh Surface Variable ,3d0b602f-ca23-4624-a8f9-b3eb0c459d35,MeshSrfVar,Creates a Mesh based on curvature of base surface (Larger me,Parakeet.VariableSubdivisionSurface,Parakeet
Parakeet,Mesh Topology,54390ff2-d517-46c7-ac30-adce297aebd2,Mesh Topology,Retrieves full topology of Mesh,Parakeet.MeshTopology,Parakeet
Parakeet,MeshCap,3604fc01-b012-4045-a7cc-233c86850cae,MeshCap,Caps all holes by covering Naked Edges,Parakeet.CapMeshHoles,Parakeet
Parakeet,Meta Escher Hexagonal A,456a5f63-7a3d-4939-962e-83406d1d71a5,MetaEscherHexA,Generates a Heterogeneous Tiling (Deformation Parquet) of Cu,Parakeet.DfmPrq_escher_Hexagonal_A,Parakeet
Parakeet,Meta Escher Hexagonal B,d90a72e6-1a64-4d8f-971d-84e555e52aca,MetaEscherHexB,Generates a Heterogeneous Tiling (Deformation Parquet) of Cu,Parakeet.DfmPrq_escher_Hexagonal_B,Parakeet
Parakeet,Meta Escher Quadriladeral,72fa0534-7b26-40ac-8543-46c8e7166a85,MetaEscherQuad,Generates a Heterogeneous Tiling (Deformation Parquet) of Cu,Parakeet.DfmPrq_escher_Rectagular,Parakeet
Parakeet,Meta Escher Trilateral ,022edc1f-2233-40e0-a483-c1ffbe225160,MetaEscherTri,Generates a Heterogeneous Tiling (Deformation Parquet) of Cu,Parakeet.DfmPrq_escher_Trilateral_A,Parakeet
Parakeet,Minimum Spacing Tree,54a1fc05-d9c6-4a86-9561-ac79d8cf52e6,MST,"Generates a Minimum Spanning Tree, A minimum spanning tree (",Parakeet.MST,Parakeet
Parakeet,Mirrored Subdivide Quad,304efb81-2ac4-48ef-b8fb-125de386ca7d,QuadSubM,Subdivides Closed Polygon into Quad Cells and mirrors the pi,Parakeet.IslamicDivider,Parakeet
Parakeet,Mobius Surface,fed74a96-3146-4b61-8555-ca0498e026db,Mobius,Creates a Mobius surface with variable parameters,Parakeet.Modius_,Parakeet
Parakeet,Mouse,4501b5ad-929e-47fa-a40b-73e4592d5d4b,Mouse,Retrieves cursor coordinates and status of mouse buttons,Parakeet.MousePropertises,Parakeet
Parakeet,Network Regions,819add27-12dd-4cd3-9223-1aa0b3d20509,Region,retrieves Regions (closed areas) from a network of curves,Parakeet.RegionFinder,Parakeet
Parakeet,Network Topology,42a1b820-43b0-412a-84fb-4c49994c17a1,Network Topology,Retrieves full topology of a network of Lines,Parakeet.NetworkTopology,Parakeet
Parakeet,Offset Brep,7911ec4f-4392-4780-ba73-835ad0fdb494,BrepOffset,Offset a Brep with variable parameters,Parakeet.BrepOffset,Parakeet
Parakeet,Panelized Sum Surface,5ba2c8e8-f0ab-4f7e-8f6c-8eaea7db665a,PQSumSrf,"Creates a Planar Quad panelization on a surface, generated b",Parakeet.PQsurface,Parakeet
Parakeet,Pattern Genotype A,d8d93825-2443-4a5c-b9b9-85f8cee382b8,PatternGenA,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern01,Parakeet
Parakeet,Pattern Genotype B,bae1a964-e18d-4b63-a8c9-5c1e7abcab97,PatternGenB,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern02,Parakeet
Parakeet,Pattern Genotype C,8a711626-3071-46a3-9d55-869407bf007e,PatternGenC,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern03,Parakeet
Parakeet,Pattern Genotype D,e83866f1-bcda-41b4-bfc2-13266bf85290,PatternGenD,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern04,Parakeet
Parakeet,Pattern Genotype E,10a19ac8-e76d-4401-929d-563d11aa2278,PatternGenE,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern05,Parakeet
Parakeet,Pattern Genotype F,bdfa3340-ca7f-4cef-a75f-c13853a6375f,PatternGenF,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern06,Parakeet
Parakeet,Pattern Genotype G,3ee82b19-2e49-414b-b87d-a89c34a36533,PatternGenG,a Method of Generating Patterns on Custom Cells (Hint: Works,Parakeet.GeometricPattern07,Parakeet
